timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
1777318626047000,0.0,0.0,0.015651364,0.0,0.9999694,0.0,0.0,0.007825603,0.0,0.0,-0.001,0,0
1777318626095000,0.0,0.0,0.015445476,0.0,0.9999702,0.0,0.0,0.0077226614,0.0,0.0,-0.001,0,0
1777318626143000,0.0,0.0,0.0152644655,0.0,0.9999709,0.0,0.0,0.007632159,0.0,0.0,-0.001,0,0
1777318626191000,0.0,0.0,0.015550817,0.0,0.9999698,0.0,0.0,0.0077753314,0.0,0.0,-0.001,0,0
1777318626247000,0.0,0.0,0.015856458,0.0,0.9999686,0.0,0.0,0.007928147,0.0,0.0,-0.001,0,0
1777318626295000,0.0,0.0,0.015994145,0.0,0.99996805,0.0,0.0,0.007996988,0.0,0.0,-0.001,0,0
1777318626343000,0.0,0.0,0.015931563,0.0,0.9999683,0.0,0.0,0.007965698,0.0,0.0,-0.001,0,0
1777318626391000,0.0,0.0,0.015715422,0.0,0.9999691,0.0,0.0,0.007857631,0.0,0.0,-0.001,0,0
1777318626447000,0.0,0.0,0.015735142,0.0,0.99996907,0.0,0.0,0.00786749,0.0,0.0,-0.001,0,0
1777318626495000,0.0,0.0,0.016051637,0.0,0.9999678,0.0,0.0,0.008025732,0.0,0.0,-0.001,0,0
1777318626543000,0.0,0.0,0.016406544,0.0,0.9999663,0.0,0.0,0.00820318,0.0,0.0,-0.001,0,0
1777318626591000,0.0,0.0,0.01678632,0.0,0.9999648,0.0,0.0,0.008393063,0.0,0.0,-0.001,0,0
1777318626647000,0.0,0.0,0.017295077,0.0,0.9999626,0.0,0.0,0.008647432,0.0,0.0,-0.001,0,0
1777318626695000,0.0,0.0,0.017522901,0.0,0.9999616,0.0,0.0,0.00876134,0.0,0.0,-0.001,0,0
1777318626743000,0.0,0.0,0.017482715,0.0,0.9999618,0.0,0.0,0.0087412475,0.0,0.0,-0.001,0,0
1777318626799000,0.0,0.0,0.017498942,0.0,0.99996173,0.0,0.0,0.008749359,0.0,0.0,-0.001,0,0
1777318626839000,0.0,0.0,0.017541,0.0,0.99996156,0.0,0.0,0.008770389,0.0,0.0,-0.001,0,0
1777318626895000,0.0,0.0,0.017268093,0.0,0.99996275,0.0,0.0,0.0086339405,0.0,0.0,-0.001,0,0
1777318626943000,0.0,0.0,0.017301112,0.0,0.9999626,0.0,0.0,0.00865045,0.0,0.0,-0.001,0,0
1777318626991000,0.0,0.0,0.017144138,0.0,0.9999633,0.0,0.0,0.008571965,0.0,0.0,-0.001,0,0
1777318627039000,0.0,0.0,0.017215956,0.0,0.9999629,0.0,0.0,0.008607872,0.0,0.0,-0.001,0,0
1777318627095000,0.0,0.0,0.0173644,0.0,0.99996233,0.0,0.0,0.008682091,0.0,0.0,-0.001,0,0
1777318627143000,0.0,0.0,0.016729794,0.0,0.999965,0.0,0.0,0.008364801,0.0,0.0,-0.001,0,0
1777318627191000,0.0,0.0,0.016263787,0.0,0.999967,0.0,0.0,0.008131804,0.0,0.0,-0.001,0,0
1777318627239000,0.0,0.0,0.016160095,0.0,0.9999674,0.0,0.0,0.00807996,0.0,0.0,-0.001,0,0
1777318627295000,0.0,0.0,0.016148377,0.0,0.9999674,0.0,0.0,0.008074102,0.0,0.0,-0.001,0,0
1777318627343000,0.0,0.0,0.016081795,0.0,0.9999677,0.0,0.0,0.008040811,0.0,0.0,-0.001,0,0
1777318627391000,0.0,0.0,0.016319642,0.0,0.9999667,0.0,0.0,0.008159731,0.0,0.0,-0.001,0,0
1777318627439000,0.0,0.0,0.016352588,0.0,0.99996656,0.0,0.0,0.008176204,0.0,0.0,-0.001,0,0
1777318627495000,0.0,0.0,0.016448129,0.0,0.9999662,0.0,0.0,0.008223972,0.0,0.0,-0.001,0,0
1777318627543000,0.0,0.0,0.01652808,0.0,0.99996585,0.0,0.0,0.008263947,0.0,0.0,-0.001,0,0
1777318627591000,0.0,0.0,0.016575698,0.0,0.99996567,0.0,0.0,0.008287755,0.0,0.0,-0.001,0,0
1777318627639000,0.0,0.0,0.010952089,0.0,0.999985,0.0,0.0,0.0054760175,0.0,0.0,-0.001,0,0
1777318627695000,0.0,0.0,0.008909034,0.0,0.99999005,0.0,0.0,0.0044545024,0.0,0.0,-0.001,0,0
1777318627743000,0.0,0.0,0.0075604306,0.0,0.99999285,0.0,0.0,0.0037802062,0.0,0.0,-0.001,0,0
1777318627791000,0.0,0.0,0.0074292724,0.0,0.9999931,0.0,0.0,0.0037146278,0.0,0.0,-0.001,0,0
1777318627847000,0.0,0.0,0.007977842,0.0,0.999992,0.0,0.0,0.0039889105,0.0,0.0,-0.001,0,0
1777318627895000,0.0,0.0,0.008303656,0.0,0.99999136,0.0,0.0,0.004151817,0.0,0.0,-0.001,0,0
1777318627943000,0.0,0.0,0.008533505,0.0,0.9999909,0.0,0.0,0.0042667394,0.0,0.0,-0.001,0,0
1777318627991000,0.0,0.0,0.008817552,0.0,0.9999903,0.0,0.0,0.004408762,0.0,0.0,-0.001,0,0
1777318628039000,0.0,0.0,0.0089457575,0.0,0.99999,0.0,0.0,0.004472864,0.0,0.0,-0.001,0,0
1777318628095000,0.0,0.0,0.009676747,0.0,0.9999883,0.0,0.0,0.0048383544,0.0,0.0,-0.001,0,0
1777318628143000,0.0,0.0,0.010107937,0.0,0.99998724,0.0,0.0,0.005053947,0.0,0.0,-0.001,0,0
1777318628191000,0.0,0.0,0.010621045,0.0,0.9999859,0.0,0.0,0.005310498,0.0,0.0,-0.001,0,0
1777318628247000,0.0,0.0,0.011542463,0.0,0.9999834,0.0,0.0,0.0057712,0.0,0.0,-0.001,0,0
1777318628295000,0.0,0.0,0.012122196,0.0,0.99998164,0.0,0.0,0.0060610618,0.0,0.0,-0.001,0,0
1777318628343000,0.0,0.0,0.013155364,0.0,0.99997836,0.0,0.0,0.0065776356,0.0,0.0,-0.001,0,0
1777318628391000,0.0,0.0,0.013960684,0.0,0.9999756,0.0,0.0,0.0069802855,0.0,0.0,-0.001,0,0
1777318628447000,0.0,0.0,0.014631137,0.0,0.99997324,0.0,0.0,0.0073155044,0.0,0.0,-0.001,0,0
1777318628495000,0.0,0.0,0.015111593,0.0,0.99997145,0.0,0.0,0.0075557255,0.0,0.0,-0.001,0,0
1777318628543000,0.0,0.0,0.0151929725,0.0,0.99997115,0.0,0.0,0.007596413,0.0,0.0,-0.001,0,0
1777318628591000,0.0,0.0,0.015215934,0.0,0.99997103,0.0,0.0,0.007607894,0.0,0.0,-0.001,0,0
1777318628647000,0.0,0.0,0.014583398,0.0,0.9999734,0.0,0.0,0.007291634,0.0,0.0,-0.001,0,0
1777318628695000,0.0,0.0,0.014238559,0.0,0.99997467,0.0,0.0,0.00711922,0.0,0.0,-0.001,0,0
1777318628743000,0.0,0.0,0.013740854,0.0,0.9999764,0.0,0.0,0.006870373,0.0,0.0,-0.001,0,0
1777318628791000,0.0,0.0,0.01375942,0.0,0.99997634,0.0,0.0,0.006879656,0.0,0.0,-0.001,0,0
1777318628847000,0.0,0.0,0.013880027,0.0,0.9999759,0.0,0.0,0.006939958,0.0,0.0,-0.001,0,0
1777318628895000,0.0,0.0,0.013890701,0.0,0.9999759,0.0,0.0,0.006945295,0.0,0.0,-0.001,0,0
1777318628943000,0.0,0.0,0.0139641985,0.0,0.9999756,0.0,0.0,0.006982044,0.0,0.0,-0.001,0,0
1777318628999000,0.0,0.0,0.01409403,0.0,0.99997514,0.0,0.0,0.007046957,0.0,0.0,-0.001,0,0
1777318629039000,0.0,0.0,0.014037011,0.0,0.9999754,0.0,0.0,0.0070184483,0.0,0.0,-0.001,0,0
1777318629095000,0.0,0.0,0.014235154,0.0,0.99997467,0.0,0.0,0.007117518,0.0,0.0,-0.001,0,0
1777318629143000,0.0,0.0,0.014008471,0.0,0.99997544,0.0,0.0,0.007004178,0.0,0.0,-0.001,0,0
1777318629191000,0.0,0.0,0.013781281,0.0,0.9999763,0.0,0.0,0.006890586,0.0,0.0,-0.001,0,0
1777318629247000,0.0,0.0,0.013330777,0.0,0.9999778,0.0,0.0,0.0066653397,0.0,0.0,-0.001,0,0
1777318629295000,0.0,0.0,0.013299537,0.0,0.9999779,0.0,0.0,0.0066497205,0.0,0.0,-0.001,0,0
1777318629343000,0.0,0.0,0.01364509,0.0,0.9999767,0.0,0.0,0.0068224925,0.0,0.0,-0.001,0,0
1777318629391000,0.0,0.0,0.013953589,0.0,0.9999757,0.0,0.0,0.0069767376,0.0,0.0,-0.001,0,0
1777318629447000,0.0,0.0,0.014334637,0.0,0.9999743,0.0,0.0,0.007167258,0.0,0.0,-0.001,0,0
1777318629495000,0.0,0.0,0.014468355,0.0,0.99997383,0.0,0.0,0.0072341147,0.0,0.0,-0.001,0,0
1777318629543000,0.0,0.0,0.014790743,0.0,0.99997264,0.0,0.0,0.0073953043,0.0,0.0,-0.001,0,0
1777318629591000,0.0,0.0,0.0149807045,0.0,0.999972,0.0,0.0,0.0074902824,0.0,0.0,-0.001,0,0
1777318629647000,0.0,0.0,0.014843952,0.0,0.99997246,0.0,0.0,0.007421908,0.0,0.0,-0.001,0,0
1777318629695000,0.0,0.0,0.014864284,0.0,0.9999724,0.0,0.0,0.007432074,0.0,0.0,-0.001,0,0
1777318629743000,0.0,0.0,0.015119531,0.0,0.99997145,0.0,0.0,0.0075596943,0.0,0.0,-0.001,0,0
1777318629791000,0.0,0.0,0.015065878,0.0,0.9999716,0.0,0.0,0.0075328676,0.0,0.0,-0.001,0,0
1777318629839000,0.0,0.0,0.015037354,0.0,0.99997175,0.0,0.0,0.0075186067,0.0,0.0,-0.001,0,0
1777318629895000,0.0,0.0,0.014787414,0.0,0.99997264,0.0,0.0,0.00739364,0.0,0.0,-0.001,0,0
1777318629943000,0.0,0.0,0.014723199,0.0,0.9999729,0.0,0.0,0.007361534,0.0,0.0,-0.001,0,0
1777318629991000,0.0,0.0,0.014522682,0.0,0.99997365,0.0,0.0,0.007261277,0.0,0.0,-0.001,0,0
1777318630047000,0.0,0.0,0.0141741615,0.0,0.9999749,0.0,0.0,0.0070870216,0.0,0.0,-0.001,0,0
1777318630095000,0.0,0.0,0.014089235,0.0,0.9999752,0.0,0.0,0.0070445593,0.0,0.0,-0.001,0,0
1777318630143000,0.0,0.0,0.014299718,0.0,0.9999744,0.0,0.0,0.007149799,0.0,0.0,-0.001,0,0
1777318630191000,0.0,0.0,0.014465397,0.0,0.99997383,0.0,0.0,0.0072326357,0.0,0.0,-0.001,0,0
1777318630239000,0.0,0.0,0.014331959,0.0,0.9999743,0.0,0.0,0.0071659186,0.0,0.0,-0.001,0,0
1777318630295000,0.0,0.0,0.014335462,0.0,0.9999743,0.0,0.0,0.00716767,0.0,0.0,-0.001,0,0
1777318630343000,0.0,0.0,0.014416451,0.0,0.999974,0.0,0.0,0.007208163,0.0,0.0,-0.001,0,0
1777318630391000,0.0,0.0,0.014405198,0.0,0.9999741,0.0,0.0,0.007202538,0.0,0.0,-0.001,0,0
1777318630447000,0.0,0.0,0.014047259,0.0,0.9999753,0.0,0.0,0.007023572,0.0,0.0,-0.001,0,0
1777318630495000,0.0,0.0,0.013789566,0.0,0.9999762,0.0,0.0,0.006894729,0.0,0.0,-0.001,0,0
1777318630543000,0.0,0.0,0.013758933,0.0,0.99997634,0.0,0.0,0.0068794126,0.0,0.0,-0.001,0,0
1777318630591000,0.0,0.0,0.014002849,0.0,0.9999755,0.0,0.0,0.0070013683,0.0,0.0,-0.001,0,0
1777318630647000,0.0,0.0,0.01386324,0.0,0.999976,0.0,0.0,0.0069315652,0.0,0.0,-0.001,0,0
1777318630695000,0.0,0.0,0.013974135,0.0,0.99997556,0.0,0.0,0.006987011,0.0,0.0,-0.001,0,0
1777318630743000,0.0,0.0,0.014068215,0.0,0.99997526,0.0,0.0,0.0070340503,0.0,0.0,-0.001,0,0
1777318630791000,0.0,0.0,0.014058083,0.0,0.9999753,0.0,0.0,0.007028984,0.0,0.0,-0.001,0,0
1777318630839000,0.0,0.0,0.014222637,0.0,0.9999747,0.0,0.0,0.0071112583,0.0,0.0,-0.001,0,0
1777318630895000,0.0,0.0,0.014054102,0.0,0.9999753,0.0,0.0,0.0070269927,0.0,0.0,-0.001,0,0
1777318630943000,0.0,0.0,0.014046917,0.0,0.9999753,0.0,0.0,0.0070234006,0.0,0.0,-0.001,0,0
