timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
1777318619399000,1777318619399000,0,nan,nan,-0.008306763,0.00062820944,-0.01203727,-9.408454e-09,-1.1454046e-08,0.0,-0.03695004,0.002729825,-0.04665895,-0.04538061,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.11375878,0.07215412,-0.057086345,0.038235493,0.0,nan,0.10620434,0.72641915,5.8511252,3.5855591,3.1351616,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619407000,1777318619407000,0,nan,nan,-0.008361935,0.000634709,-0.011915239,-9.408454e-09,-1.1454046e-08,0.0,-0.036679592,0.0029742473,-0.04574093,-0.043878004,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.08934702,0.025385119,-0.055107284,0.038197413,0.0,nan,0.1184649,0.5004932,5.7735043,0.0014142136,0.001,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619415000,1777318619415000,0,nan,nan,-0.008413838,0.00064181536,-0.01179203,-9.408454e-09,-1.1454046e-08,0.0,-0.036526684,0.0029296943,-0.045540795,-0.043112446,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.1004853,0.00057934626,-0.16280262,0.038190205,0.0,nan,0.11833769,0.5004932,5.7735043,0.01450049,0.0038692993,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619423000,1777318619423000,0,nan,nan,-0.008463295,0.0006489816,-0.011672061,-9.408454e-09,-1.1454046e-08,0.0,-0.036527075,0.0030273714,-0.045442786,-0.042467713,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.13527453,0.026677668,-0.11683534,0.038168326,0.0,nan,0.11820644,0.5004864,5.7735043,0.028228337,0.006077137,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619431000,1777318619431000,0,nan,nan,-0.008511131,0.0006573552,-0.011552322,-9.408454e-09,-1.1454046e-08,0.0,-0.036329452,0.00314114,-0.044861216,-0.041357677,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.06618528,0.004916144,-0.08417013,0.03822303,0.0,nan,0.118069045,0.5004728,5.7735043,0.042027857,0.008178225,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619439000,1777318619439000,0,nan,nan,-0.008554959,0.0006651885,-0.011433038,-9.408454e-09,-1.1454046e-08,0.0,-0.036068805,0.0029863273,-0.04466592,-0.04065174,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.100182824,-0.0071156095,-0.116141506,0.038253274,0.0,nan,0.11792561,0.50045276,5.7735043,0.05590329,0.010237699,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619447000,1777318619447000,0,nan,nan,-0.008596468,0.0006720808,-0.011313877,-9.408454e-09,-1.1454046e-08,0.0,-0.035938088,0.002889866,-0.044091295,-0.039583858,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.072972216,-0.00396679,-0.06855651,0.0383177,0.0,nan,0.11777698,0.5004263,5.7735043,0.069783784,0.01227709,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619455000,1777318619455000,0,nan,nan,-0.008634263,0.00067854684,-0.011194242,-9.408454e-09,-1.1454046e-08,0.0,-0.035588145,0.002831063,-0.043758217,-0.038774498,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.06882262,-0.012302375,-0.097367905,0.03836929,0.0,nan,0.11762522,0.500394,5.7735043,0.08367552,0.014306218,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619463000,1777318619463000,0,nan,nan,-0.008668936,0.0006836273,-0.011074856,-9.408454e-09,-1.1454046e-08,0.0,-0.03544879,0.0025911345,-0.043364488,-0.037921045,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.08932191,-0.022467976,-0.08279271,0.038395986,0.0,nan,0.117470026,0.50035626,5.7735043,0.0977263,0.016327128,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619471000,1777318619471000,0,nan,nan,-0.008701328,0.0006864204,-0.010955594,-9.408454e-09,-1.1454046e-08,0.0,-0.035267252,0.0022767077,-0.043079395,-0.03719239,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.077359416,-0.027078776,-0.10329577,0.03837597,0.0,nan,0.11731053,0.5003136,5.7735043,0.111776575,0.018342393,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619479000,1777318619479000,0,nan,nan,-0.0087314425,0.00068821025,-0.010837775,-9.408454e-09,-1.1454046e-08,0.0,-0.035101973,0.0023202563,-0.042914454,-0.036599647,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.07567722,0.014136168,-0.09601004,0.03837209,0.0,nan,0.11714946,0.5002667,5.7735043,0.12589586,0.020356085,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619487000,1777318619487000,0,nan,nan,-0.0087602,0.00069018785,-0.010719171,-9.408454e-09,-1.1454046e-08,0.0,-0.03515729,0.0023202787,-0.042158894,-0.035431664,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.10927701,0.009219844,-0.016622243,0.038382962,0.0,nan,0.11698446,0.5002162,5.7735043,0.14008066,0.022367014,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619495000,1777318619495000,0,nan,nan,-0.008789335,0.0006932707,-0.01059858,-9.408454e-09,-1.1454046e-08,0.0,-0.035272628,0.0025663115,-0.04172271,-0.034598056,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.10218181,0.035044413,-0.07528718,0.03839054,0.0,nan,0.11681156,0.500163,5.7735043,0.15444776,0.024376266,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619503000,1777318619503000,0,nan,nan,-0.008818881,0.0006974678,-0.010478372,-9.408454e-09,-1.1454046e-08,0.0,-0.03530168,0.002568597,-0.041364044,-0.03385659,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.085646,0.0007355538,-0.06839912,0.038436748,0.0,nan,0.116630174,0.500108,5.7735043,0.16889234,0.026384817,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619511000,1777318619511000,0,nan,nan,-0.008848726,0.00070133375,-0.010358824,-9.408454e-09,-1.1454046e-08,0.0,-0.035454396,0.0024668542,-0.041040953,-0.03316496,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.12606299,-0.012685486,-0.082340084,0.03848601,0.0,nan,0.11644239,0.5000522,5.7735043,0.1833128,0.028391287,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619519000,1777318619519000,0,nan,nan,-0.008881417,0.0007037865,-0.010241732,-9.408454e-09,-1.1454046e-08,0.0,-0.03583378,0.0021878171,-0.040933624,-0.032703,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.1242232,-0.036510892,-0.082432285,0.038494885,0.0,nan,0.11625067,0.49999684,5.7735043,0.19786128,0.03039621,inf,inf,inf,inf,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1777318619527000,1777318619527000,0,nan,nan,-0.008916364,0.00070436904,-0.010126158,-9.408454e-09,-1.1454046e-08,0.0,-0.035939112,0.002051072,-0.04051462,-0.031942923,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.09757648,-1.2421878e-05,-0.06347801,0.03846776,0.0,nan,0.11605433,0.49994305,5.7735043,0.21240415,0.03240098,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619535000,1777318619535000,0,nan,nan,-0.008953703,0.00070452224,-0.010012865,-9.408454e-09,-1.1454046e-08,0.0,-0.036142632,0.0019667337,-0.04035379,-0.03145424,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.07916001,-0.015899725,-0.066136934,0.038431846,0.0,nan,0.11585494,0.49989223,5.7735043,0.22705123,0.034404013,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619543000,1777318619543000,0,nan,nan,-0.008990536,0.0007035376,-0.009901469,-9.408454e-09,-1.1454046e-08,0.0,-0.035708487,0.0018278264,-0.040057153,-0.03084263,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.027217858,-0.00038472898,-0.08466001,0.038347915,0.0,nan,0.11565167,0.49984583,5.7735043,0.2417496,0.03640743,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619551000,1777318619551000,0,nan,nan,-0.009026129,0.0007034207,-0.009794335,-9.408454e-09,-1.1454046e-08,0.0,-0.0355751,0.0021660544,-0.0401956,-0.030678667,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.0661469,0.06258088,-0.11154543,0.038399395,0.0,nan,0.11544692,0.49980533,5.7735043,0.25653002,0.0384101,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619559000,1777318619559000,0,nan,nan,-0.009062263,0.00070541335,-0.00969191,-9.408454e-09,-1.1454046e-08,0.0,-0.03546401,0.002100677,-0.039998665,-0.03019156,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.050491,-0.043338154,-0.04741456,0.038493376,0.0,nan,0.11524049,0.49977246,5.7735043,0.27139542,0.040412545,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619567000,1777318619567000,0,nan,nan,-0.009098785,0.0007055863,-0.009591807,-9.408454e-09,-1.1454046e-08,0.0,-0.03538172,0.0018877385,-0.039785698,-0.029700339,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.06866454,-0.00898405,-0.09259115,0.038480047,0.0,nan,0.11503211,0.4997489,5.7735043,0.28621778,0.042415716,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619575000,1777318619575000,0,nan,nan,-0.009136731,0.0007044072,-0.00949725,-9.408454e-09,-1.1454046e-08,0.0,-0.03541361,0.001718657,-0.04003331,-0.029681314,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.07788584,-0.0055694943,-0.115218565,0.038406942,0.0,nan,0.11482631,0.49973658,5.7735043,0.3011621,0.044419,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619583000,1777318619583000,0,nan,nan,-0.009191382,0.00069936557,-0.009423298,-9.408454e-09,-1.1454046e-08,0.0,-0.035514165,0.0017728657,-0.04010873,-0.02951558,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.068547025,-0.001270706,-0.08418876,0.03839564,0.0,nan,0.11419413,0.014136459,2.9929838,0.3161837,0.046421383,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619591000,1777318619591000,0,nan,nan,-0.009247641,0.0006946518,-0.009354636,-9.408454e-09,-1.1454046e-08,0.0,-0.035514627,0.0018081081,-0.04027752,-0.029453736,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.07001689,0.014945732,-0.11644698,0.038383275,0.0,nan,0.114005335,0.01440899,2.992984,0.33127826,0.04842413,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619599000,1777318619599000,0,nan,nan,-0.0093056755,0.000690414,-0.009292286,-9.408454e-09,-1.1454046e-08,0.0,-0.035535134,0.001809013,-0.04044671,-0.029402547,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.06379401,0.0067604375,-0.10218005,0.03840279,0.0,nan,0.1138175,0.015245135,2.9929843,0.34647825,0.05042782,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619607000,1777318619607000,0,nan,nan,-0.009366347,0.00068605295,-0.009236661,-9.408454e-09,-1.1454046e-08,0.0,-0.035773646,0.0016450007,-0.04071434,-0.029459774,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.09631729,-0.029375082,-0.1054909,0.038439386,0.0,nan,0.113631636,0.016628852,2.9929848,0.36168686,0.052429818,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619615000,1777318619615000,0,nan,nan,-0.009412581,0.00067985075,-0.00915992,-9.408454e-09,-1.1454046e-08,0.0,-0.03554192,0.0016267847,-0.04037746,-0.028842133,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.10854256,0.024123183,-0.11595617,0.03843233,0.0,nan,0.11428098,0.014138177,2.9929838,0.0014142136,0.0024924194,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619623000,1777318619623000,0,nan,nan,-0.009453649,0.0006756558,-0.0090804305,-9.408454e-09,-1.1454046e-08,0.0,-0.03498566,0.0020766756,-0.039515324,-0.027708983,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.049391627,0.06856038,-0.008442438,0.03838166,0.0,nan,0.11420014,0.014138221,2.9929838,0.0048269597,0.004056443,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619631000,1777318619631000,0,nan,nan,-0.009488071,0.00067446707,-0.005436001,-9.408454e-09,-1.1454046e-08,0.0,-0.034583643,0.0022729815,-0.038499612,-0.022885088,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.10249865,0.013910703,-0.037847083,0.038399916,0.0,nan,0.2213873,0.014138268,2.2746944,0.0070370645,0.0052327234,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619639000,1777318619639000,0,nan,nan,-0.009519129,0.00067359104,-0.0018893899,-9.408454e-09,-1.1454046e-08,0.0,-0.034584325,0.0022526423,-0.037758123,-0.018470457,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.12213029,0.012663942,-0.03637932,0.038378663,0.0,nan,0.2178366,0.0141384555,2.2746944,0.009015348,0.006244385,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619647000,1777318619647000,0,nan,nan,-0.009546106,0.0006732602,0.0015618328,-9.408454e-09,-1.1454046e-08,0.0,-0.03406394,0.0023562992,-0.037050392,-0.014220849,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.043604724,0.017842969,-0.052678395,0.038352393,0.0,nan,0.21438138,0.014138964,2.2746944,0.010923339,0.0071615516,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619655000,1777318619655000,0,nan,nan,-0.009565364,0.000673372,0.004920419,-9.408454e-09,-1.1454046e-08,0.0,-0.033306345,0.0023344893,-0.036220253,-0.009976421,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.039313108,-0.0024018716,-0.020369885,0.03831661,0.0,nan,0.21101728,0.014140022,2.2746944,0.012830875,0.008016719,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619663000,1777318619663000,0,nan,nan,-0.0095764175,0.00067337556,0.008190072,-9.408454e-09,-1.1454046e-08,0.0,-0.03251299,0.0023492037,-0.035451498,-0.005917387,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.022632606,0.008805705,-0.053932887,0.038365033,0.0,nan,0.20773965,0.014141915,2.2746944,0.014759345,0.008827924,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619671000,1777318619671000,0,nan,nan,-0.009578967,0.000672873,0.011371941,-9.408454e-09,-1.1454046e-08,0.0,-0.031788025,0.0021808222,-0.034796055,-0.0020921817,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.04682957,-0.018792637,-0.04173908,0.038399428,0.0,nan,0.2045478,0.014144995,2.2746944,0.016731365,0.009606358,inf,inf,inf,inf,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1
1777318619679000,1777318619679000,0,nan,nan,-0.0095738415,0.0006712509,0.013318775,-9.408454e-09,-1.1454046e-08,0.0,-0.031073501,0.0021507435,-0.033932284,0.0006772841,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.031577844,0.020577215,-0.011745839,0.026378505,-0.0120787565,nan,0.1667465,0.014149677,1.907279,0.018756691,0.010359401,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619687000,1777318619687000,0,nan,nan,-0.009560659,0.0006706428,0.015218843,-9.408454e-09,-1.1454046e-08,0.0,-0.030343948,0.0023192181,-0.03286947,0.0035726428,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.035980668,0.017609423,0.0051241363,0.026369734,-0.0120787565,nan,0.16483176,0.014156459,1.907279,0.019569438,0.01109218,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619695000,1777318619695000,0,nan,nan,-0.009539653,0.00067052507,0.017074801,-9.408454e-09,-1.1454046e-08,0.0,-0.02970256,0.0023563083,-0.031636253,0.0065673287,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.05650461,0.023680262,0.040086914,0.026320558,-0.0120787565,nan,0.16295865,0.014165136,1.907279,0.021419007,0.011808516,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619703000,1777318619703000,0,nan,nan,-0.009512053,0.0006717474,0.018887999,-9.408454e-09,-1.1454046e-08,0.0,-0.029133879,0.0025242004,-0.030799888,0.009094345,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.04644119,0.009066785,-0.0485545,0.02621499,-0.0120787565,nan,0.16112614,0.014176102,1.907279,0.024064021,0.012511251,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619711000,1777318619711000,0,nan,nan,-0.009477837,0.0006713717,0.020656012,-9.408454e-09,-1.1454046e-08,0.0,-0.0284868,0.0020141422,-0.030128423,0.011387644,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.027634347,-0.06032563,-0.024876555,0.02613948,-0.0120787565,nan,0.15933728,0.014190112,1.907279,0.027267097,0.013202558,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619719000,1777318619719000,0,nan,nan,-0.009434478,0.0006692074,0.022379935,-9.408454e-09,-1.1454046e-08,0.0,-0.027361814,0.002180324,-0.02955737,0.013513657,-2.3521134e-06,-2.8635113e-06,0.00042909384,0.013824941,0.05218635,-0.05466025,0.026064986,-0.0120787565,nan,0.15759063,0.0142082665,1.907279,0.03086332,0.013884135,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619727000,1777318619727000,0,nan,nan,-0.009381954,0.00066836644,0.023608847,-9.408454e-09,-1.1454046e-08,0.0,-0.026595237,0.0021536425,-0.029188355,0.014923772,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.02993896,-0.017502846,-0.06648804,0.025985332,-0.0120787565,nan,0.14230779,0.014232022,1.6747562,0.034726623,0.014557375,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619735000,1777318619735000,0,nan,nan,-0.009321874,0.000667355,0.024807356,-9.408454e-09,-1.1454046e-08,0.0,-0.02582105,0.0022628237,-0.028567072,0.016538974,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.025578316,0.033173863,-0.018425284,0.025978351,-0.0120787565,nan,0.14108104,0.014263164,1.6747562,0.038772468,0.015223382,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619743000,1777318619743000,0,nan,nan,-0.009254244,0.00066735124,0.025978526,-9.408454e-09,-1.1454046e-08,0.0,-0.024993572,0.0023452328,-0.027650326,0.018403813,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.009343282,0.01750051,0.023414379,0.026029838,-0.0120787565,nan,0.13987945,0.014303802,1.6747562,0.042954598,0.01588308,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619751000,1777318619751000,0,nan,nan,-0.0091785155,0.0006688013,0.02712484,-9.408454e-09,-1.1454046e-08,0.0,-0.024113253,0.002568937,-0.02673386,0.020223867,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.011858468,0.023751969,-0.010009854,0.025838947,-0.0120787565,nan,0.1387,0.0143563505,1.6747562,0.0472403,0.016537214,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619759000,1777318619759000,0,nan,nan,-0.009094743,0.000669461,0.028244155,-9.408454e-09,-1.1454046e-08,0.0,-0.023177225,0.0021462168,-0.026283467,0.021534633,-2.3521134e-06,-2.8635113e-06,0.00042909384,0.0068010082,-0.05346101,-0.042551193,0.025587354,-0.0120787565,nan,0.13754529,0.014423512,1.6747564,0.0515948,0.017186431,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619767000,1777318619767000,0,nan,nan,-0.009001906,0.0006677312,0.029336343,-9.408454e-09,-1.1454046e-08,0.0,-0.022009252,0.0020425175,-0.025664557,0.022971954,-2.3521134e-06,-2.8635113e-06,0.00042909384,0.04475829,0.0075554647,-0.02211891,0.02527932,-0.0120787565,nan,0.13641717,0.014508226,1.6747565,0.056001965,0.017831283,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619775000,1777318619775000,0,nan,nan,-0.008898362,0.00066664716,0.030400852,-9.408454e-09,-1.1454046e-08,0.0,-0.020751713,0.002237681,-0.025507944,0.023906238,-2.3521134e-06,-2.8635113e-06,0.00042909384,0.031431504,0.031883392,-0.079389654,0.02496684,-0.0120787565,nan,0.13531779,0.014613635,1.6747566,0.060451318,0.018472202,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
1777318619783000,1777318619783000,0,nan,nan,-0.0087864045,0.00066564913,0.03118474,-9.408454e-09,-1.1454046e-08,0.0,-0.019945893,0.001984757,-0.024936693,0.024963383,-2.3521134e-06,-2.8635113e-06,0.00042909384,-0.0070005422,-0.040135447,-0.0075409184,0.024603073,-0.0120787565,nan,0.12661716,0.014743039,1.5107136,0.064955465,0.019109603,inf,inf,inf,inf,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
